Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
"AS","1090","2","Heritage & Values of USAF","92%","8%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Blanton Joseph",""
"AS","1090","3","Heritage & Values of USAF","94%","0%","6%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Blanton Joseph",""
"AS","2090","2","Team & Ldrshp Fundamen","86%","7%","0%","0%","0%","0%","0%","7%","0%","0%","0%","0%","Pierce Ryan",""
"AS","3090","1","Leading & Effective Comm","91%","0%","9%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Leneau Wayne D",""
"ASL","1010","1","Am Sign Lang I","58%","21%","21%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Hurdich Jason",""
"ASL","1010","2","Am Sign Lang I","83%","8%","4%","0%","4%","0%","0%","0%","0%","0%","0%","0%","Clements William",""
"ASL","1010","3","Am Sign Lang I","79%","21%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Clements William",""
"ASL","1010","4","Am Sign Lang I","76%","16%","8%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Cripps Jody Herbert",""
"ASL","1020","1","Am Sign Lang I","70%","17%","9%","0%","0%","0%","0%","4%","0%","0%","0%","0%","Hurdich Jason",""
"ASL","1020","2","Am Sign Lang I","79%","13%","8%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Hurdich Jason",""
"ASL","2010","1","Am Sign Lang II","67%","21%","0%","8%","0%","0%","0%","4%","0%","0%","0%","0%","Misener Dunn Kim",""
"ASL","2010","2","Am Sign Lang II","63%","33%","4%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Misener Dunn Kim",""
"ASL","2020","1","Am Sign Lang II","31%","56%","13%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Hurdich Jason",""
"ASL","2020","2","Am Sign Lang II","83%","17%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Misener Dunn Kim",""
"ASL","3010","1","Advanced A S L I","83%","17%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Misener Dunn Kim",""
"ASL","3490","2","Adv App in Asl","82%","9%","0%","0%","0%","0%","0%","0%","9%","0%","0%","0%","Clements William",""
"ASL","4010","1","Linguistics of ASL","75%","25%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Cripps Jody Herbert",""
"ASTR","1010","1","Solar System Astronomy","61%","22%","7%","6%","1%","0%","0%","2%","0%","0%","0%","0%","Connick David",""
"ASTR","1010","2","Solar System Astronomy","57%","32%","5%","3%","2%","0%","0%","1%","0%","0%","0%","0%","Connick David",""
"ASTR","1020","1","Stellar Astronomy","57%","28%","10%","1%","3%","0%","0%","1%","0%","0%","0%","0%","Marler Joan P",""
"ASTR","1030","1","Solar Systm Astr Lab","79%","17%","4%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Connick David",""
"ASTR","1030","2","Solar Systm Astr Lab","63%","38%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Connick David",""
"ASTR","1030","3","Solar Systm Astr Lab","50%","38%","0%","4%","0%","0%","0%","8%","0%","0%","0%","0%","Connick David",""
"ASTR","1030","4","Solar Systm Astr Lab","45%","41%","5%","0%","5%","0%","0%","5%","0%","0%","0%","0%","Connick David",""
"ASTR","1030","5","Solar Systm Astr Lab","50%","38%","4%","4%","4%","0%","0%","0%","0%","0%","0%","0%","Connick David",""
"ASTR","1030","6","Solar Systm Astr Lab","70%","22%","0%","4%","0%","0%","0%","4%","0%","0%","0%","0%","Connick David",""
"ASTR","1030","7","Solar Systm Astr Lab","39%","48%","9%","0%","4%","0%","0%","0%","0%","0%","0%","0%","Connick David",""
"ASTR","1030","8","Solar Systm Astr Lab","43%","39%","9%","0%","9%","0%","0%","0%","0%","0%","0%","0%","Connick David",""
"ASTR","1030","9","Solar Systm Astr Lab","48%","43%","0%","0%","4%","0%","0%","4%","0%","0%","0%","0%","Connick David",""
"ASTR","1030","10","Solar Systm Astr Lab","38%","54%","0%","8%","0%","0%","0%","0%","0%","0%","0%","0%","Connick David",""
"ASTR","1030","11","Solar Systm Astr Lab","71%","13%","13%","0%","4%","0%","0%","0%","0%","0%","0%","0%","Connick David",""
"ASTR","1040","1","Stellar Astr Lab","71%","21%","4%","0%","0%","0%","0%","4%","0%","0%","0%","0%","Connick David",""
"ASTR","1040","2","Stellar Astr Lab","79%","4%","13%","0%","4%","0%","0%","0%","0%","0%","0%","0%","Connick David",""
"ASTR","1040","4","Stellar Astr Lab","74%","22%","4%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Connick David",""
"ASTR","3020","1","Stellar Astrophysics","53%","33%","7%","0%","0%","0%","0%","7%","0%","0%","0%","0%","Leising Mark D",""
"AUD","1850","1","Intro to Audio Tech","46%","23%","8%","8%","8%","0%","0%","8%","0%","0%","0%","0%","Altstatt Hamilton S",""
"AUD","2800","1","Sound Reinforcement","30%","50%","10%","0%","10%","0%","0%","0%","0%","0%","0%","0%","Moore Kenneth W",""
"AUE","6010","1","Vehicle Dynamics","70%","25%","0%","0%","0%","0%","0%","5%","0%","0%","0%","0%","Schmid Matthias",""
"AUE","6020","1","Adv & Electrified Powertra","50%","19%","13%","0%","6%","0%","0%","13%","0%","0%","0%","0%","Lawler Benjamin",""
"AUE","6080","1","Vehicle Testing & Characte","50%","23%","23%","0%","0%","0%","0%","0%","4%","0%","0%","0%","Potter James C",""
"AUE","6930","3","Lightweight Design Using C","71%","23%","3%","0%","0%","0%","0%","3%","0%","0%","0%","0%","Pilla Srikanth",""
"AUE","8260","1","Vehicle Diagnostics","38%","54%","0%","0%","0%","0%","0%","8%","0%","0%","0%","0%","Pisu Pierluigi",""
"AUE","8270","1","Auto Cntrl Sys Des","73%","17%","5%","0%","0%","0%","0%","5%","0%","0%","0%","0%","Zhu Qilun",""
"AUE","8330","30","Auto Manuf Proc Devl","53%","41%","3%","0%","0%","0%","0%","3%","0%","0%","0%","0%","Mears Michael L",""
"AUE","8350","100","Auto Electronics","73%","20%","0%","0%","0%","0%","0%","7%","0%","0%","0%","0%","Jia Yunyi",""
"AUE","8570","1","Light-Weight Automotive","86%","0%","14%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Schmueser David",""
"AUE","8690","1","Qual Assur Automotiv Ma","92%","8%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Kivett Dee Ann Wood",""
"AUE","8700","1","Automotive Business Conc","60%","36%","2%","0%","0%","0%","0%","2%","0%","0%","0%","0%","Brooks Johnell O",""
"AUE","8810","3","Automotive Systems Over","40%","40%","12%","0%","0%","0%","0%","8%","0%","0%","0%","0%","Paredis Christiaan",""
"AUE","8930","1","Adv Vehicle Struct Analysis","63%","38%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Schmueser David",""
"AUE","8930","5","Robust Predictive Control","52%","22%","22%","0%","0%","0%","0%","4%","0%","0%","0%","0%","Ayalew Beshah",""
"AUE","9910","6","Doctoral Dissertation Rese","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Prucka Robert G",""
"AUE","9910","9","Doctoral Dissertation Rese","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Jia Yunyi",""
"AUE","9910","20","Doctoral Dissertation Rese","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Pilla Srikanth",""
"AUE","9910","21","Doctoral Dissertation Rese","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Rai Rahul",""
"AVS","1000","1","Orientation to AVS","79%","10%","7%","2%","2%","0%","0%","1%","0%","0%","0%","0%","Vernon Kristine Lang",""
"AVS","1500","1","Intro Animal Science","26%","46%","23%","4%","1%","0%","0%","1%","0%","0%","0%","0%","Bertrand Joseph",""
"AVS","1500","2","Intro Animal Science","20%","47%","24%","6%","0%","0%","0%","2%","0%","0%","0%","0%","Bertrand Joseph",""
"AVS","1510","1","Intro Ani Sci Lab","60%","32%","8%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Miller Richelle",""
"AVS","1510","2","Intro Ani Sci Lab","86%","10%","0%","5%","0%","0%","0%","0%","0%","0%","0%","0%","Miller Richelle",""
"AVS","1510","3","Intro Ani Sci Lab","67%","25%","4%","4%","0%","0%","0%","0%","0%","0%","0%","0%","Miller Richelle",""
"AVS","1510","5","Intro Ani Sci Lab","55%","25%","5%","10%","0%","0%","0%","5%","0%","0%","0%","0%","Miller Richelle",""
"AVS","1510","6","Intro Ani Sci Lab","61%","26%","4%","9%","0%","0%","0%","0%","0%","0%","0%","0%","Miller Richelle",""
"AVS","1510","7","Intro Ani Sci Lab","81%","13%","0%","0%","0%","0%","0%","6%","0%","0%","0%","0%","Miller Richelle",""
"AVS","1510","8","Intro Ani Sci Lab","77%","23%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Miller Richelle",""
"AVS","1510","9","Intro Ani Sci Lab","43%","50%","7%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Miller Richelle",""
"AVS","2040","1","Horse Care Techniques","87%","10%","0%","0%","3%","0%","0%","0%","0%","0%","0%","0%","Sinclair Chelsea",""
"AVS","3010","1","Anat & Phys Dom Ani","67%","26%","4%","0%","0%","0%","0%","2%","2%","0%","0%","0%","Birrenkott Glenn P",""
"AVS","3010","400","Anat & Phys Dom Ani","54%","42%","0%","4%","0%","0%","0%","0%","0%","0%","0%","0%","Birrenkott Glenn P",""
"AVS","3100","1","Animal Health","78%","16%","3%","0%","3%","0%","0%","0%","0%","0%","0%","0%","Strickland James",""
"AVS","3700","1","Principles of Animal Nutriti","59%","25%","8%","2%","0%","0%","0%","3%","2%","0%","0%","0%","Strickland James",""
"AVS","3750","1","Applied Animal Nutrition","22%","39%","26%","4%","0%","0%","0%","9%","0%","0%","0%","0%","Lascano Gustavo Jose",""
"AVS","4100","1","Domestic Ani Behav","84%","8%","7%","1%","0%","0%","0%","0%","0%","0%","0%","0%","Ali Ahmed Badr",""
"AVS","4100","2","Domestic Ani Behav","88%","6%","6%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Ali Ahmed Badr",""
"AVS","4110","1","Animal Growth and Develo","58%","24%","6%","5%","5%","0%","0%","3%","0%","0%","0%","0%","Duckett Susan Kay",""
"AVS","4150","1","Contemporary Issues in AV","57%","33%","4%","1%","3%","0%","0%","1%","0%","0%","0%","0%","Sinclair Chelsea",""
"AVS","4160","1","Equine Exercise Phys","47%","37%","5%","0%","11%","0%","0%","0%","0%","0%","0%","0%","Vernon Kristine Lang",""
"AVS","4500","1","Sustain Livestock Product","27%","67%","7%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Aguerre Matias Jose",""
"AVS","4530","1","Animal Reproduction","13%","49%","13%","18%","0%","0%","0%","7%","0%","0%","0%","0%","Pratt Scott Lee",""
"AVS","4650","1","Animal Physiology I","74%","15%","7%","4%","0%","0%","0%","0%","0%","0%","0%","0%","Dunn Heather Walker",""
"AVS","4800","1","Vertebrate Endocrinology","81%","13%","3%","0%","3%","0%","0%","0%","0%","0%","0%","0%","Dunn Heather Walker",""
"AVS","4910","13","Analysis of Natural Produc","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Strickland James",""
"AVS","4920","6","Grazing Horses CI","83%","17%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Perron Brittany",""
"AVS","8070","1","Prin of Sci Writing in AFLS","54%","31%","0%","0%","0%","0%","0%","15%","0%","0%","0%","0%","Jones Jeryl C",""
"BCHM","1030","1","Careers in Bioch/Gen","83%","10%","2%","0%","4%","0%","0%","2%","0%","0%","0%","0%","Starr-Moss Alison",""
"BCHM","3010","1","Molecular Biochemistry","54%","26%","10%","8%","2%","0%","0%","0%","0%","0%","0%","0%","Ingram-Smith Cheryl",""
"BCHM","3050","2","Essen Elements Bioch","45%","33%","17%","0%","4%","0%","0%","1%","0%","0%","0%","0%","Anderson Heidi",""
"BCHM","3050","3","Essen Elements Bioch","34%","37%","14%","4%","8%","0%","0%","3%","0%","0%","0%","0%","Chavan Suchitra",""
"BCHM","3050","4","Essen Elements Bioch","58%","31%","7%","2%","1%","0%","0%","1%","0%","0%","0%","0%","Anderson Heidi",""
"BCHM","3050","5","Essen Elements Bioch","33%","45%","12%","5%","0%","0%","0%","4%","0%","0%","0%","0%","Chavan Suchitra",""
"BCHM","4310","1","Physical Approach to Bioch","35%","33%","26%","5%","1%","0%","0%","0%","0%","0%","0%","0%","Cao Weiguo",""
"BCHM","4310","2","Phys App to Bioch (HON)","50%","42%","8%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Cao Weiguo","H"
"BCHM","4330","1","Physical Biochemistry Lab","81%","13%","6%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Ford Geoffrey T",""
"BCHM","4330","2","Physical Biochemistry Lab","81%","13%","0%","0%","6%","0%","0%","0%","0%","0%","0%","0%","Ford Geoffrey T",""
"BCHM","4330","3","Physical Biochemistry Lab","81%","6%","13%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Ford Geoffrey T",""
"BCHM","4330","4","Physical Biochemistry Lab","88%","6%","0%","6%","0%","0%","0%","0%","0%","0%","0%","0%","Ford Geoffrey T",""
"BCHM","4330","5","Physical Biochemistry Lab","76%","0%","12%","6%","6%","0%","0%","0%","0%","0%","0%","0%","Ford Geoffrey T",""
"BCHM","4400","1","Bioinformatics","82%","5%","5%","0%","7%","0%","0%","2%","0%","0%","0%","0%","Feltus Frank",""
"BCHM","4430","1","Molecular Basis of Disease","55%","36%","9%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Morris James C",""
"BCHM","8250","1","Seminar I","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Sekhon Rajandeep",""
"BDSI","8000","1","Biomed Data Sci & Info Se","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Dean Brian",""
"BE","2100","1","Intro to Biosystems Engr","85%","11%","0%","0%","0%","0%","0%","4%","0%","0%","0%","0%","Vanegas Gamboa",""
"BE","3200","1","Principles & Prac of Geom","59%","32%","9%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Owino Tom O.",""
"BE","4100","1","Biological Kinetics","22%","57%","22%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Drapcho Caye Marie",""
"BE","4150","1","Instr & Control for Biosys E","53%","33%","0%","7%","7%","0%","0%","0%","0%","0%","0%","0%","Xiao Rui",""
"BE","4210","1","Engr Sys for Soil Water Mg","81%","6%","13%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Darnault Christophe",""
"BE","4740","1","BE Design Project Managm","88%","6%","6%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Owino Tom O.",""
"BE","4750","1","BE Capstone Design","82%","18%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Darnault Christophe",""
"BIOE","1010","1","Biol for Bioengr","67%","20%","7%","0%","0%","0%","0%","0%","7%","0%","0%","0%","Harvey Tyler George",""
"BIOE","2000","1","Bioengr Professional Devel","0%","0%","0%","0%","0%","98%","0%","1%","1%","0%","0%","0%","Simionescu Agneta",""
"BIOE","2010","2","Intro Biomed Engr","40%","50%","7%","2%","1%","0%","0%","1%","0%","0%","0%","0%","Webb Charles K",""
"BIOE","3000","1","Bioeng Ethics Entrepreneu","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Harvey Tyler George",""
"BIOE","3020","1","Biomaterials","67%","25%","5%","0%","0%","0%","0%","3%","0%","0%","0%","0%","Vertegel Alexey",""
"BIOE","3100","1","Engr Analysis of Physiol Pr","85%","14%","1%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Booth Brian William",""
"BIOE","3200","1","Biomechanics","68%","30%","0%","0%","0%","0%","0%","3%","0%","0%","0%","0%","Nagatomi Jiro",""
"BIOE","3210","1","Biofluid Mechanics","62%","31%","7%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Gao Zhi",""
"BIOE","3460","1","Biomolecular Thermodyna","43%","41%","14%","0%","0%","0%","0%","1%","0%","0%","0%","0%","Latour Robert A",""
"BIOE","3470","1","Transport Processes in Bio","80%","14%","2%","4%","0%","0%","0%","0%","0%","0%","0%","0%","Cottle Renee Nicole",""
"BIOE","3700","1","Bioinst & Imaging","67%","30%","4%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Gilmore Jordon",""
"BIOE","4000","1","Bioengr Leadshp & MedTe","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Laberge Martine",""
"BIOE","4010","1","Bioengineering Design The","97%","3%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Desjardins John D",""
"BIOE","4010","2","Bioengineering Design The","89%","11%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Desjardins John D",""
"BIOE","4030","1","Applied Bio E Design","71%","29%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Singapogu Ravikiran",""
"BIOE","4120","1","Orthopaedic Engr and Path","60%","40%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Harman Melinda K",""
"BIOE","4350","1","Computational Modeling i","61%","33%","0%","0%","0%","0%","0%","6%","0%","0%","0%","0%","Richardson William J",""
"BIOE","4400","1","Biopharmaceutical Engine","37%","42%","5%","0%","0%","0%","0%","16%","0%","0%","0%","0%","Harcum Sarah W",""
"BIOE","4480","1","Tissue Engineering","65%","35%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Alexander Angela",""
"BIOE","6120","1","Orthopaedic Engr & Pathol","88%","12%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Harman Melinda K",""
"BIOE","6340","1","Cardiovascular Biomechani","50%","33%","17%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Kung Ethan",""
"BIOE","6350","1","Computational Modeling i","88%","6%","0%","0%","0%","0%","0%","6%","0%","0%","0%","0%","Richardson William J",""
"BIOE","6400","1","Biopharmaceutical Engine","42%","50%","0%","0%","0%","0%","0%","8%","0%","0%","0%","0%","Harcum Sarah W",""
"BIOE","8000","843","Seminar in Bioeng","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Foley Ann Catherine",""
"BIOE","8020","1","Biocompatibility","25%","75%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Vyavahare Narendra",""
"BIOE","8900","2","Bioengineering Internship","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Mercuri Jeremy J",""
"BIOE","9910","3","Doctoral Dissertation Rese","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Desjardins John D",""
"BIOE","9910","6","Doctoral Dissertation Rese","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Harman Melinda K",""
"BIOE","9910","11","Doctoral Dissertation Rese","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Mercuri Jeremy J",""
"BIOE","9910","13","Doctoral Dissertation Rese","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Richardson William J",""
"BIOE","9910","17","Doctoral Dissertation Rese","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Vyavahare Narendra",""
"BIOE","9910","805","Doctoral Dissertation Rese","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","Gilbert Jeremy L",""
"BIOL","1010","1","Frontiers in Biology I","82%","13%","3%","0%","1%","0%","0%","1%","0%","0%","0%","0%","Childress Michael J",""
"BIOL","1010","2","Frontiers in Biology I","87%","9%","1%","1%","1%","0%","0%","0%","0%","0%","0%","0%","Childress Michael J",""
"BIOL","1030","1","General Biology I","29%","25%","24%","12%","8%","0%","0%","2%","0%","0%","0%","0%","Espinoza Nora R",""
"BIOL","1030","2","General Biology I","27%","38%","18%","8%","4%","0%","0%","5%","0%","0%","0%","0%","May Cassandra Joy",""
"BIOL","1030","3","General Biology I","24%","22%","40%","1%","5%","0%","0%","7%","0%","0%","0%","0%","Sparace Salvatore A",""
"BIOL","1030","4","General Biology I","22%","29%","22%","11%","8%","0%","0%","9%","0%","0%","0%","0%","Redding Nathan W",""
"BIOL","1030","5","General Biology I (HON)","48%","33%","19%","0%","0%","0%","0%","0%","0%","0%","0%","0%","Espinoza Nora R","H"
"BIOL","1040","1","General Biology II","52%","39%","6%","0%","0%","0%","0%","3%","0%","0%","0%","0%","Weinbrenner Donna",""
"BIOL","1050","1","General Biology Lab I","63%","17%","8%","4%","4%","0%","0%","4%","0%","0%","0%","0%","Kaisa Tafadzwa R",""
"BIOL","1050","2","General Biology Lab I","91%","4%","0%","0%","0%","0%","0%","4%","0%","0%","0%","0%","Kaisa Tafadzwa R",""
"BIOL","1050","3","General Biology Lab I","58%","25%","8%","0%","0%","0%","0%","8%","0%","0%","0%","0%","Kaisa Tafadzwa R",""
"BIOL","1050","4","General Biology Lab I","88%","8%","0%","0%","0%","0%","0%","4%","0%","0%","0%","0%","Kaisa Tafadzwa R",""
"BIOL","1050","5","General Biology Lab I","61%","26%","9%","0%","4%","0%","0%","0%","0%","0%","0%","0%","Kaisa Tafadzwa R",""
"BIOL","1050","6","General Biology Lab I","50%","33%","4%","0%","0%","0%","0%","13%","0%","0%","0%","0%","Kaisa Tafadzwa R",""
"BIOL","1050","7","General Biology Lab I","42%","46%","4%","4%","4%","0%","0%","0%","0%","0%","0%","0%","Kaisa Tafadzwa R",""
"BIOL","1050","8","General Biology Lab I","83%","4%","0%","4%","4%","0%","0%","4%","0%","0%","0%","0%","Kaisa Tafadzwa R",""
